0.253926426,0.147017747,0.404958814,-0.309111506,-0.487598538,-2.497334242
0.238920063,0.146208078,0.400036901,-0.304370791,-0.51257813,-2.513218641
0.223768562,0.145312101,0.394958586,-0.299574763,-0.537789464,-2.528759718
0.208477825,0.144331247,0.389729589,-0.294730097,-0.563223958,-2.543972731
0.193058342,0.14326933,0.384350866,-0.289842516,-0.588858724,-2.558857679
0.177518219,0.142128736,0.378826231,-0.284920603,-0.614684224,-2.573406935
0.16186747,0.140910894,0.373157591,-0.279969126,-0.640696645,-2.587620497
0.146113247,0.139621049,0.367349714,-0.274996668,-0.66687119,-2.601498365
0.130266517,0.138259679,0.361406416,-0.270009905,-0.693192601,-2.61504817
0.114335626,0.136829168,0.355328649,-0.26501742,-0.719647527,-2.628262281
0.098330587,0.135333806,0.349121183,-0.260025889,-0.746222615,-2.641140699
0.082259744,0.133776933,0.342786878,-0.25504294,-0.772906423,-2.653691053
0.066132635,0.132160455,0.336331457,-0.250075251,-0.799677968,-2.665913343
0.049959153,0.130487233,0.329760641,-0.245128542,-0.826533437,-2.67780757
0.033748835,0.128760606,0.323075384,-0.240212351,-0.853449941,-2.689381361
0.017511636,0.126983434,0.316280454,-0.235333353,-0.88041985,-2.700619459
0.001257053,0.125160009,0.309380621,-0.230498701,-0.907426,-2.711537123
-0.015004916,0.123291284,0.30237779,-0.225715071,-0.93445313,-2.722126722
-0.031264361,0.121380597,0.295279592,-0.220990092,-0.961489797,-2.732395887
-0.047511395,0.119430572,0.288093656,-0.216329485,-0.988518834,-2.742344618
-0.063735634,0.117445737,0.280816168,-0.211742789,-1.015530705,-2.751988173
-0.079927593,0.115427524,0.273456663,-0.207235724,-1.042512059,-2.761311293
-0.096077353,0.113379031,0.266018957,-0.20281449,-1.069451451,-2.770329237
-0.11217466,0.111303121,0.258506864,-0.198487192,-1.096329808,-2.779042006
-0.128209263,0.109202653,0.250926107,-0.194257647,-1.123135686,-2.787449598
-0.144171864,0.107079536,0.24328059,-0.19013539,-1.149861455,-2.795552015
-0.160053402,0.104937345,0.235575378,-0.186124235,-1.176495671,-2.803356886
-0.175843865,0.102778226,0.227814376,-0.182231814,-1.203015447,-2.81087184
-0.191532761,0.100605279,0.220001876,-0.178465277,-1.229420781,-2.818089247
-0.207111984,0.098421603,0.212144554,-0.174829394,-1.255692601,-2.825024366
-0.222572476,0.096229345,0.204247177,-0.171329409,-1.281823277,-2.831677198
-0.237904698,0.094031841,0.19631356,-0.167971998,-1.307801366,-2.838047743
-0.253100038,0.091832429,0.188349903,-0.164761931,-1.333619237,-2.844143629
-0.268149018,0.089633018,0.180360973,-0.161705881,-1.359261632,-2.849980116
-0.283046365,0.087436467,0.172351539,-0.158808142,-1.384724736,-2.855534315
-0.29778254,0.085245878,0.164327323,-0.156074435,-1.409997106,-2.860836744
-0.312348962,0.083063871,0.156293571,-0.153509051,-1.435063481,-2.865872145
-0.326738,0.080893785,0.148256004,-0.151116759,-1.459920049,-2.870648146
-0.340942979,0.078738719,0.140218914,-0.148902804,-1.484566808,-2.875187635
