time,q1,q2,q3,q4,q5,q6,q1d,q2d,q3d,q4d,q5d,q6d,q1d2,q2d2,q3d2,q4d2,q5d2,q6d2
0.83,0.103360541400249,-1.43125062187476,0.0224619127694847,-1.5157970306911,0.022874312037608,-0.029648588954025,0.303869956679044,0.423194270391175,0.0467650408592455,0.171438284688286,0.0614290030583327,-0.161485575605482,0.411840062004903,0.6414148487717,-0.0426280440332732,0.273898316032243,0.0589274466729157,-0.586289997557208
0.84,0.106419742203144,-1.42698669195763,0.0229273418389262,-1.51406898708189,0.0234915201626009,-0.0312929308864511,0.307961055794623,0.429583259492262,0.0463117490211218,0.174166967885512,0.0620097866374572,-0.167399935500406,0.406351260316693,0.636342776625876,-0.0480424154993865,0.271816768702746,0.0572262878176559,-0.596564673583249
0.85,0.109519576722718,-1.42265912975967,0.0233879660704917,-1.51231376287047,0.0241144507727213,-0.0329969283972176,0.311996418135957,0.435920327200598,0.0458039540196182,0.17687419020756,0.062573471359344,-0.173416513468517,0.400693334856897,0.63103108857344,-0.0535283454120045,0.269606266196809,0.0555078919393095,-0.606732669150166
0.86,0.112659479197902,-1.41826846642362,0.0238432368878065,-1.51053157910065,0.0247429320391959,-0.0347615982389868,0.315974371348618,0.442203092958504,0.0452409502311326,0.179558665921601,0.0631198913339954,-0.179534214520935,0.394870067474768,0.625482909956255,-0.059083839417311,0.267267578592476,0.0537735529545253,-0.616788358143214
0.87,0.115838867333721,-1.41381525674102,0.024292598758203,-1.50872266963446,0.0253767905387861,-0.0365879459343077,0.319893281050675,0.448429207612666,0.0446220520403848,0.182219117183934,0.0636488935460964,-0.185751887732209,0.388885270646812,0.619701396203817,-0.064706890275462,0.264801513595156,0.0520245518249562,-0.626726179595782
0.88,0.11905714268255,-1.40930007883678,0.0247354893934242,-1.50688728107136,0.0260158513819349,-0.0384769652195516,0.323751551133812,0.45459635371196,0.0439465939671457,0.18485427441534,0.0641603377237256,-0.192068326898472,0.38274278644767,0.613689732227914,-0.0703954782779894,0.262208916387914,0.0502621562105894,-0.636540638992477
0.89,0.122313691028197,-1.40472353385042,0.0251713399516,-1.50502567266373,0.0266599383395558,-0.0404296374954001,0.327547624054111,0.460702245799276,0.0432139307888946,0.187462876675191,0.0646540962036362,-0.198482271208256,0.376446485510721,0.607451131810177,-0.0761475716697702,0.25949066946974,0.0484876201291433,-0.64622630955337
0.9,0.125607882773068,-1.40008624561503,0.0255995752404194,-1.50313811622858,0.0273088739683232,-0.0424469312843172,0.331279981112433,0.466744630697072,0.042423437659135,0.19004367203372,0.0651300537931458,-0.204992405926347,0.370000265978724,0.600988836982799,-0.0819611270754471,0.256647692481862,0.0467021836216701,-0.655777833499109
0.91,0.128939073327942,-1.39538886033284,0.0260196139214637,-1.50122489605564,0.0279624797348674,-0.0445298016945941,0.334947142724191,0.472721287786758,0.0415745102213663,0.192595417942506,0.065588107628729,-0.21159736308983,0.363408052444842,0.594306117402444,-0.0878340899301855,0.253680942022106,0.0449070724244063,-0.665189923296521
0.92,0.132306603504318,-1.3906320462483,0.0264308687156629,-1.49928630881168,0.0286205761381311,-0.0466791898917691,0.338547668678546,0.478630029281845,0.040666564718947,0.195116881603056,0.0660281670313623,-0.218295722216837,0.35667379488425,0.587406269717605,-0.0937643949146501,0.250591411447393,0.0431034976470279,-0.674457362884405
0.93,0.135709799909591,-1.38581649331852,0.0268327466098115,-1.49732266344117,0.0292829828305941,-0.0488960225768622,0.342080158386807,0.484468700494567,0.039699038100327,0.197606840333389,0.0664501533586588,-0.225086011027329,0.34980146757682,0.580292616929472,-0.0997499663940823,0.247380130664389,0.0412926554573509,-0.683575008879171
0.94,0.139147975344329,-1.38094291288085,0.0272246490641392,-1.49533428106332,0.0299495187378795,-0.051181211472354,0.345543251120128,0.490235180096324,0.0386713881200578,0.200064081932421,0.0668539998539179,-0.231966706175697,0.342795068021076,0.57296850774654,-0.105788718861365,0.244048165908393,0.0394757267726069,-0.692537791760008
0.95,0.142620429202083,-1.37601203731809,0.0276059722208593,-1.49332149486541,0.0306200021768603,-0.0535356528148014,0.348935626236141,0.495927380371359,0.037583093435245,0.202487405042096,0.067239651492101,-0.238936233995375,0.335658615839769,0.565437315933047,-0.111878557383946,0.240596619510493,0.0376538769573522,-0.701340717033277
0.96,0.146126447871382,-1.37102461972113,0.0279761071136657,-1.49128464999257,0.0312942509721168,-0.0559602268558237,0.352256003394775,0.501543247464131,0.0364336536976033,0.204875619507146,0.0676070648228135,-0.245992971254672,0.328396151677444,0.557702439651459,-0.118017378054502,0.237026629653075,0.0358282555281204,-0.709978866375804
0.97,0.149665305139521,-1.36598143354909,0.0283344398780683,-1.48922410343405,0.0319720825709098,-0.0584557973699305,0.355503142762856,0.507080761619925,0.0352225896408598,0.207227546732298,0.0679562078103757,-0.253135245924305,0.321011736090287,0.549767300799112,-0.124203068445219,0.233339370113737,0.0339999958648836,-0.718447398756788
0.98,0.153236262599009,-1.36088327228711,0.0286803519627166,-1.48714022390569,0.0326533141566543,-0.0610232111707276,0.358675845207699,0.512537937418927,0.0339494431637526,0.209542020036938,0.0682870596710572,-0.260361337955644,0.313509448428588,0.541635344339189,-0.130433508065575,0.229536049997681,0.0321702149294127,-0.726741551538018
0.99,0.156838570055221,-1.35573094910194,0.029013220341378,-1.48503339172916,0.0333377627603895,-0.0636632976344913,0.361772952479411,0.517912824003453,0.0326137774082973,0.211817885006983,0.0685996107075049,-0.267669480070232,0.305893385712214,0.533310037626218,-0.136706568823473,0.225617913458655,0.0303400129906235,-0.734856641552106
1,0.160471465936119,-1.35052529649521,0.0293324177257772,-1.48290399870744,0.0340252453709411,-0.0663768682317993,0.364793347381912,0.52320350529849,0.0312151768335127,0.214053999843909,0.0688938621404676,-0.275057858559606,0.298167661499331,0.524794869726207,-0.143020115489631,0.221586239408522,0.0285104733569588,-0.742788066158471
1.01,0.164134177703751,-1.34526716595446,0.0296373127790812,-1.48075244799699,0.0347155790432367,-0.0691647160674762,0.367735953932684,0.528408100225398,0.0297532472844502,0.216249235710876,0.0691698259378937,-0.282524614095898,0.290336404748806,0.516093350731614,-0.149372006165072,0.21744234121554,0.026682662115908,-0.750531304276765
1.02,0.167825922266907,-1.33995742760214,0.029927270330145,-1.47857915397642,0.0354085810049014,-0.0720276154283432,0.370599737511023,0.533524762908723,0.0282276160565473,0.218402477075692,0.0694275246414398,-0.290067842552524,0.282403758676582,0.507209011071305,-0.155760092751608,0.213187566391418,0.0248576278807291,-0.758081917397516
1.03,0.171545906395686,-1.33459696984262,0.0302016515882393,-1.47638454211166,0.036104068761091,-0.0749663213394101,0.373383704994893,0.538551682876072,0.0266379319552179,0.220512622050656,0.069666991190501,-0.297685595834658,0.274373879606414,0.498145400815686,-0.162182221425165,0.208823296267263,0.023036401544418,-0.76543555056967
1.04,0.175293327136892,-1.32918669900723,0.0304598143585003,-1.47416904881798,0.0368018601975919,-0.0779815691284114,0.376086904886213,0.543487085251066,0.0249838653507943,0.222578582729074,0.0698882687437932,-0.305375882719844,0.266250935815241,0.488906088977128,-0.168636233111846,0.20435094565848,0.021219996041038,-0.772587933364814
1.05,0.179067372230932,-1.32372753899722,0.0307011132577877,-1.47193312131834,0.0375017736822087,-0.0810740739987565,0.378708427424629,0.54832923093922,0.0232651082286104,0.224599285518408,0.0700914104986241,-0.313136669707887,0.258039106373644,0.479494662805928,-0.175119963966568,0.199771962518737,0.0194094061144181,-0.779534880817831
1.06,0.182867220529793,-1.31822043092519,0.0309248999310888,-1.46967721749873,0.0382036281640055,-0.0842445306110235,0.38124740468958,0.553076416806807,0.0214813742342699,0.226573671469858,0.0702764795078394,-0.320965881880063,0.249742579981648,0.469914727081899,-0.181631245854166,0.195087827583083,0.0176056080943319,-0.786272294343698
1.07,0.186692042415849,-1.31266633275452,0.0311305232683037,-1.46740180576003,0.0389072432712183,-0.0874936126731463,0.383703010690819,0.557726975852553,0.0196323987141831,0.22850069660436,0.0704435484946231,-0.32886140376749,0.241365553800279,0.460169903401827,-0.188167906832817,0.19030005400032,0.0158095596801799,-0.792796162630251
1.08,0.190541000221451,-1.30706621893728,0.0313173296214805,-1.46510736486672,0.0396124394068238,-0.0908219725392527,0.386074461447105,0.562279277372269,0.0177179387512076,0.230379332234811,0.0705926996651138,-0.336821080228091,0.232912232279207,0.450263829462921,-0.194727771639651,0.185410186954737,0.0140221997322469,-0.799102562506633
1.09,0.194413248649596,-1.30142108005039,0.0314846630222666,-1.46279438379237,0.0403190378424867,-0.0942302408173923,0.388361015053267,0.566731727116242,0.0157377731953581,0.23220856528453,0.0707240245190244,-0.344842717332327,0.224386825980846,0.440200158342448,-0.20130866217842,0.180419803277299,0.0122444480705854,-0.805187659787239
1.1,0.198307935194777,-1.29573192243044,0.0316318653997985,-1.46046336156195,0.0410268608104971,-0.0977190259860805,0.390561971735373,0.57108276743941,0.0136917026897905,0.233987398601748,0.0708376236582593,-0.352924083257172,0.21579355040125,0.429982557773748,-0.207908398009072,0.175330511046429,0.0104772052815774,-0.811047710090926
1.11,0.202224200564558,-1.28999976780676,0.0317582767986648,-1.45811480709102,0.0417357315939881,-0.101288914019904,0.392676673894226,0.575330877444291,0.0115795496917031,0.235714851269961,0.0709336065936341,-0.361062909188142,0.207136624788182,0.419614709418742,-0.214524796839118,0.170143949178452,0.00872135253221673,-0.816679059635267
1.12,0.206161179101564,-1.28422565293344,0.0318632355971851,-1.45574923902184,0.0424454746148157,-0.104940468024108,0.39470450613692,0.579474573116649,0.00940115848841572,0.237389958914303,0.0710120915497967,-0.369256890229053,0.198420270956695,0.409100308137198,-0.22115567501663,0.164861787007865,0.00697775139216583,-0.822078146005675
1.13,0.210117999205636,-1.27841062921968,0.0319460787257488,-1.45336718555648,0.0431559155199253,-0.108674227878449,0.396644895296598,0.583512407453735,0.0071563952085576,0.239011774003565,0.071073205268398,-0.377503686319663,0.189648712102615,0.398443061252851,-0.227798848024741,0.15948572385752,0.0052472436636144,-0.827241498899176
1.14,0.214093783756105,-1.27255576235918,0.0320061418852617,-1.45096918428685,0.043866881265366,-0.112490709890043,0.398497310440305,0.587442970585315,0.0048451478281315,0.24057936614787,0.0711170828095824,-0.385800923160154,0.180826171614278,0.387646687816602,-0.23445213097752,0.154017488598849,0.00353065121900364,-0.832165740842655
1.15,0.218087650534038,-1.26666213195821,0.032042759765629,-1.44855578202182,0.0445782001985862,-0.116390406455725,0.400261262864978,0.591264889887203,0.00246732617178225,0.242091822391906,0.0711438673519327,-0.394146193143058,0.171956871882847,0.376714917866965,-0.241113339117056,0.148458839202268,0.00182877584663022,-0.836847587885391
1.16,0.222098712644659,-1.26073083116261,0.032055266264245,-1.44612753461146,0.0452897021385326,-0.120373785733623,0.401936306081534,0.594976830087486,2.28619090520965e-05,0.243548247503689,0.0711537099908757,-0.402537056291791,0.163045033111642,0.365651491687935,-0.247780288311633,0.142811562277874,0.000142399104178903,-0.841283850265715
1.17,0.226126078939281,-1.25476296628373,0.0320429947043841,-1.44368500676831,0.0460012184539238,-0.124441291324167,0.403522035787004,0.59857749336518,-0.00248829145442997,0.244947764258569,0.0711467695356882,-0.410971041205791,0.154094872124773,0.354460159064458,-0.254450795554851,0.137077472606579,-0.00152771781979144,-0.845471433051602
1.18,0.230168854436847,-1.24875965642349,0.0320052780534961,-1.44122877188599,0.0467125821391718,-0.128593341960649,0.405018089824797,0.602065619441547,-0.0050661585906866,0.246289513718558,0.07112321230513,-0.41944564601188,0.145110601175525,0.343144678535689,-0.26112267946554,0.131258412661797,-0.00318083423638305,-0.849407336755077
1.19,0.234226140745328,-1.24272203309859,0.0319414491413492,-1.43875941185493,0.047423627888719,-0.132830331209249,0.406424148133045,0.605439985663882,-0.00771074236815394,0.24757265550685,0.0710832119218452,-0.427958339321698,0.136096426754754,0.331708816646222,-0.267793760788339,0.125356252121855,-0.00481623007886611,-0.853088657920239
1.2,0.238297036482301,-1.23665123986376,0.0318508408779503,-1.43627751687537,0.0481341921687601,-0.137152627178697,0.407739932681013,0.608699407081872,-0.0104220238753889,0.248796368077379,0.0710269491055495,-0.436506561194804,0.127056548399764,0.320156347195458,-0.274461862894796,0.119372887373222,-0.00643320601717123,-0.856512589684801
1.21,0.242380637694865,-1.23054843193445,0.0317327864712014,-1.43378368526776,0.0488441132873589,-0.141560572239563,0.408965207393612,0.611842736516291,-0.0131999624499208,0.249959848979387,0.0709546114651323,-0.445087724107424,0.117995157503971,0.308491050485316,-0.281124812284835,0.113310241004749,-0.00803108356431359,-0.85967642231497
1.22,0.246476038278729,-1.22441477580874,0.0315866196442514,-1.43127852328051,0.0495532314622125,-0.146054482753375,0.410099778063994,0.61486886462032,-0.0160444957120127,0.251062315116865,0.0708663932897231,-0.453699213926107,0.108916436127716,0.296716712566445,-0.287780439088467,0.107170261293019,-0.00960920517475294,-0.862577543713577
1.23,0.250582330396568,-1.21825144888887,0.03141167485246,-1.42876264489514,0.0502613888865184,-0.150634648811319,0.411143492254331,0.617776719933268,-0.0189555396034287,0.252103003002841,0.0707624953388173,-0.462338390886714,0.0998245558106348,0.284837124483143,-0.294426577567581,0.100954921678994,-0.0111669343346539,-0.865213439901306
1.24,0.254698604895005,-1.21205963910204,0.0312072874999938,-1.42623667162896,0.050968429792448,-0.155301333982855,0.412096239184617,0.620565268926669,-0.0219329884313559,0.25308116900835,0.07064312463155,-0.47100259057774,0.0907236763859114,0.272856081517153,-0.301061066617689,0.0946662202360917,-0.0127036556440601,-0.867581695470924
1.25,0.258823951720643,-1.20584054452082,0.0309727941559115,-1.42370123233526,0.0516742005128847,-0.160054775074236,0.412957949609728,0.623233516042902,-0.0249767149171625,0.253996089606062,0.0705084942351739,-0.479689124928328,0.0816179447967986,0.260777382430517,-0.307681750269478,0.0883061791298436,-0.0142187748909381,-0.869679994014394
1.26,0.262957460334782,-1.1995953729835,0.0307075327697777,-1.42115696300111,0.0523785495405846,-0.164895181896881,0.413728595684606,0.625780503726265,-0.028086570250295,0.25484706160854,0.070358823052838,-0.488395283200148,0.0725114939157523,0.248604828707687,-0.314286478190013,0.0818768440693007,-0.0157117191171259,-0.871506118522793
1.27,0.267098220126627,-1.19332534171375,0.0304108428866505,-1.41860450654276,0.0530813275857795,-0.169822737045582,0.414408190817646,0.628205312446301,-0.0312623841471407,0.255633402400775,0.070194335610763,-0.497118332983405,0.0634084413665699,0.236342223797058,-0.320873106183468,0.0753802837503419,-0.0171819366761379,-0.873057951758921
1.28,0.271245320825116,-1.18703167694032,0.0300820658615617,-1.41604451259884,0.0537823876311663,-0.174837595686832,0.414996789512339,0.630507060713715,-0.0345039649148831,0.256354450167315,0.0700152618448691,-0.505855521196196,0.0543128883498873,0.223993372352121,-0.327439496691227,0.0688185892910493,-0.0186288972828685,-0.874333476602534
1.29,0.275397852908981,-1.18071561351668,0.0297205450731974,-1.41347763732118,0.0544815849848348,-0.179939885357172,0.415494487197192,0.632684905088592,-0.0378110995204217,0.257009564113648,0.069821836886935,-0.514604075087341,0.0452289184723647,0.211562079472421,-0.333983519291217,0.0621938736593117,-0.0200520920551477,-0.875330776368118
1.3,0.279554908015093,-1.17437839454038,0.0293256261370045,-1.41090454316354,0.0551787773314274,-0.185129705771423,0.415901420043944,0.634738040181119,-0.0411835536641654,0.257598124681753,0.0696143008504171,-0.52336120324221,0.036160596579986,0.199052149944484,-0.340503051196333,0.0555082710928216,-0.0214510335472107,-0.876048035095148
1.31,0.283715579344985,-1.16802127097271,0.0288966571173992,-1.40832589866825,0.0558738247806829,-0.190407128641183,0.41621776477416,0.636665698644581,-0.0446210718588915,0.258119533759899,0.0693928986159253,-0.532124096591296,0.0271119675957765,0.186467387482923,-0.346995977751799,0.0487639365116403,-0.0228252557750213,-0.876483537810743
